,Actual,Future Predict
2001-01-30 00:00:00-05:00,0.840499997138977,
2001-01-31 00:00:00-05:00,0.8485000133514404,
2001-02-01 00:00:00-05:00,0.8500000238418579,
2001-02-02 00:00:00-05:00,0.8439999818801879,
2001-02-05 00:00:00-05:00,0.8295000195503235,
2001-02-06 00:00:00-05:00,0.8309999704360962,
2001-02-07 00:00:00-05:00,0.8295000195503235,
2001-02-08 00:00:00-05:00,0.8295000195503235,
2001-02-09 00:00:00-05:00,0.8199999928474425,
2001-02-12 00:00:00-05:00,0.8174999952316284,
2001-02-13 00:00:00-05:00,0.8245000243186951,
2001-02-14 00:00:00-05:00,0.8215000033378601,
2001-02-15 00:00:00-05:00,0.8270000219345093,
2001-02-16 00:00:00-05:00,0.824999988079071,
2001-02-20 00:00:00-05:00,0.8190000057220459,
2001-02-21 00:00:00-05:00,0.8009999990463257,
2001-02-22 00:00:00-05:00,0.8009999990463257,
2001-02-23 00:00:00-05:00,0.7954999804496765,
2001-02-26 00:00:00-05:00,0.8040000200271605,
2001-02-27 00:00:00-05:00,0.8009999990463257,
2001-02-28 00:00:00-05:00,0.8100000023841858,
2001-03-01 00:00:00-05:00,0.8209999799728394,
2001-03-02 00:00:00-05:00,0.8245000243186951,
2001-03-05 00:00:00-05:00,0.8335000276565552,
2001-03-06 00:00:00-05:00,0.8439999818801879,
2001-03-07 00:00:00-05:00,0.833999991416931,
2001-03-08 00:00:00-05:00,0.8209999799728394,
2001-03-09 00:00:00-05:00,0.8259999752044678,
2001-03-12 00:00:00-05:00,0.8209999799728394,
2001-03-13 00:00:00-05:00,0.8115000128746033,
2001-03-14 00:00:00-05:00,0.8040000200271605,
2001-03-15 00:00:00-05:00,0.8025000095367432,
2001-03-16 00:00:00-05:00,0.7835000157356262,
2001-03-19 00:00:00-05:00,0.7910000085830688,
2001-03-20 00:00:00-05:00,0.7940000295639037,
2001-03-21 00:00:00-05:00,0.7854999899864197,
2001-03-22 00:00:00-05:00,0.7785000205039978,
2001-03-23 00:00:00-05:00,0.7804999947547913,
2001-03-26 00:00:00-05:00,0.7770000100135803,
2001-03-27 00:00:00-05:00,0.7860000133514404,
2001-03-28 00:00:00-05:00,0.7674999833106996,
2001-03-29 00:00:00-05:00,0.7695000171661377,
2001-03-30 00:00:00-05:00,0.7584999799728394,
2001-04-02 00:00:00-04:00,0.7549999952316284,
2001-04-03 00:00:00-04:00,0.7609999775886536,
2001-04-04 00:00:00-04:00,0.7609999775886536,
2001-04-05 00:00:00-04:00,0.7639999985694885,
2001-04-06 00:00:00-04:00,0.7459999918937683,
2001-04-09 00:00:00-04:00,0.7559999823570251,
2001-04-10 00:00:00-04:00,0.7649999856948853,
2001-04-11 00:00:00-04:00,0.7620000243186951,
2001-04-12 00:00:00-04:00,0.7639999985694885,
2001-04-16 00:00:00-04:00,0.7649999856948853,
2001-04-17 00:00:00-04:00,0.7615000009536744,
2001-04-18 00:00:00-04:00,0.7829999923706055,
2001-04-19 00:00:00-04:00,0.7710000276565552,
2001-04-20 00:00:00-04:00,0.7735000252723694,
2001-04-23 00:00:00-04:00,0.7570000290870667,
2001-04-24 00:00:00-04:00,0.7605000138282776,
